Run,LoadDate,Experiment,SRAStudy,BioProject,Sample,BioSample,SampleName,Submission,dbgap_study_accession
SRR17762766,2022-01-26 11:43:46,SRX13925365,SRP356854,PRJNA800731,SRS11773897,SAMN25278807,GSM5836992,SRA1362283,
SRR17762767,2022-01-26 11:43:49,SRX13925366,SRP356854,PRJNA800731,SRS11773899,SAMN25278808,GSM5836993,SRA1362283,
SRR17762768,2022-01-26 11:43:54,SRX13925367,SRP356854,PRJNA800731,SRS11773900,SAMN25278809,GSM5836994,SRA1362283,
SRR17762785,2022-01-26 11:44:06,SRX13925368,SRP356854,PRJNA800731,SRS11773902,SAMN25278826,GSM5837011,SRA1362283,
SRR17762786,2022-01-26 11:44:32,SRX13925369,SRP356854,PRJNA800731,SRS11773901,SAMN25278827,GSM5837012,SRA1362283,
SRR17762787,2022-01-26 11:43:38,SRX13925370,SRP356854,PRJNA800731,SRS11773903,SAMN25278828,GSM5837013,SRA1362283,
SRR17762788,2022-01-26 11:44:09,SRX13925371,SRP356854,PRJNA800731,SRS11773905,SAMN25278829,GSM5837014,SRA1362283,
SRR17762789,2022-01-26 11:44:03,SRX13925372,SRP356854,PRJNA800731,SRS11773904,SAMN25278830,GSM5837015,SRA1362283,
SRR17762790,2022-01-26 11:44:50,SRX13925373,SRP356854,PRJNA800731,SRS11773906,SAMN25278831,GSM5837016,SRA1362283,
SRR17762791,2022-01-26 11:43:52,SRX13925374,SRP356854,PRJNA800731,SRS11773907,SAMN25278832,GSM5837017,SRA1362283,
SRR17762792,2022-01-26 11:44:49,SRX13925375,SRP356854,PRJNA800731,SRS11773909,SAMN25278833,GSM5837018,SRA1362283,
SRR17762809,2022-01-26 11:44:59,SRX13925376,SRP356854,PRJNA800731,SRS11773908,SAMN25279074,GSM5837035,SRA1362283,
SRR17762810,2022-01-26 11:44:59,SRX13925377,SRP356854,PRJNA800731,SRS11773910,SAMN25279075,GSM5837036,SRA1362283,
SRR17762811,2022-01-26 11:43:18,SRX13925378,SRP356854,PRJNA800731,SRS11773911,SAMN25279076,GSM5837037,SRA1362283,
SRR17762812,2022-01-26 11:43:55,SRX13925379,SRP356854,PRJNA800731,SRS11773914,SAMN25279077,GSM5837038,SRA1362283,
SRR17762813,2022-01-26 11:43:19,SRX13925380,SRP356854,PRJNA800731,SRS11773912,SAMN25279078,GSM5837039,SRA1362283,
SRR17762814,2022-01-26 11:43:17,SRX13925381,SRP356854,PRJNA800731,SRS11773913,SAMN25279079,GSM5837040,SRA1362283,
SRR17762815,2022-01-26 11:43:02,SRX13925382,SRP356854,PRJNA800731,SRS11773915,SAMN25279080,GSM5837041,SRA1362283,
SRR17762816,2022-01-26 11:43:15,SRX13925383,SRP356854,PRJNA800731,SRS11773917,SAMN25279081,GSM5837042,SRA1362283,
SRR17762833,2022-01-26 11:44:01,SRX13925384,SRP356854,PRJNA800731,SRS11773916,SAMN25279098,GSM5837059,SRA1362283,
SRR17762834,2022-01-26 11:45:05,SRX13925385,SRP356854,PRJNA800731,SRS11773918,SAMN25279099,GSM5837060,SRA1362283,
SRR17762835,2022-01-26 11:42:49,SRX13925386,SRP356854,PRJNA800731,SRS11773920,SAMN25279100,GSM5837061,SRA1362283,
SRR17762836,2022-01-26 11:44:17,SRX13925387,SRP356854,PRJNA800731,SRS11773919,SAMN25279101,GSM5837062,SRA1362283,
SRR17762837,2022-01-26 11:43:22,SRX13925388,SRP356854,PRJNA800731,SRS11773921,SAMN25279102,GSM5837063,SRA1362283,
SRR17762838,2022-01-26 11:44:01,SRX13925389,SRP356854,PRJNA800731,SRS11773922,SAMN25279103,GSM5837064,SRA1362283,
SRR17762839,2022-01-26 11:44:31,SRX13925390,SRP356854,PRJNA800731,SRS11773923,SAMN25279104,GSM5837065,SRA1362283,
SRR17762840,2022-01-26 11:43:26,SRX13925391,SRP356854,PRJNA800731,SRS11773924,SAMN25279105,GSM5837066,SRA1362283,
SRR17762841,2022-01-26 11:43:28,SRX13925392,SRP356854,PRJNA800731,SRS11773926,SAMN25279106,GSM5837067,SRA1362283,
SRR17762842,2022-01-26 11:45:38,SRX13925393,SRP356854,PRJNA800731,SRS11773925,SAMN25279107,GSM5837068,SRA1362283,
SRR17762843,2022-01-26 11:43:04,SRX13925394,SRP356854,PRJNA800731,SRS11773930,SAMN25279108,GSM5837069,SRA1362283,
SRR17762844,2022-01-26 11:44:03,SRX13925395,SRP356854,PRJNA800731,SRS11773927,SAMN25279109,GSM5837070,SRA1362283,
SRR17762845,2022-01-26 11:43:46,SRX13925396,SRP356854,PRJNA800731,SRS11773929,SAMN25279110,GSM5837071,SRA1362283,
SRR17762846,2022-01-26 11:43:03,SRX13925397,SRP356854,PRJNA800731,SRS11773928,SAMN25279111,GSM5837072,SRA1362283,
SRR17762847,2022-01-26 11:43:06,SRX13925398,SRP356854,PRJNA800731,SRS11773931,SAMN25279112,GSM5837073,SRA1362283,
SRR17762848,2022-01-26 11:43:31,SRX13925399,SRP356854,PRJNA800731,SRS11773933,SAMN25279113,GSM5837074,SRA1362283,
SRR17762945,2022-01-26 11:46:54,SRX13925340,SRP356854,PRJNA800731,SRS11773874,SAMN25279688,GSM5837639,SRA1362283,
SRR17762946,2022-01-26 11:46:51,SRX13925341,SRP356854,PRJNA800731,SRS11773873,SAMN25279689,GSM5837640,SRA1362283,
SRR17762947,2022-01-26 11:46:15,SRX13925342,SRP356854,PRJNA800731,SRS11773875,SAMN25279690,GSM5837641,SRA1362283,
SRR17762948,2022-01-26 11:46:19,SRX13925343,SRP356854,PRJNA800731,SRS11773876,SAMN25279691,GSM5837642,SRA1362283,
SRR17762965,2022-01-26 11:48:16,SRX13925344,SRP356854,PRJNA800731,SRS11773877,SAMN25279708,GSM5837659,SRA1362283,
SRR17762966,2022-01-26 11:47:31,SRX13925345,SRP356854,PRJNA800731,SRS11773880,SAMN25279709,GSM5837660,SRA1362283,
SRR17762967,2022-01-26 11:45:28,SRX13925346,SRP356854,PRJNA800731,SRS11773879,SAMN25279710,GSM5837661,SRA1362283,
SRR17762968,2022-01-26 11:47:50,SRX13925347,SRP356854,PRJNA800731,SRS11773878,SAMN25279711,GSM5837662,SRA1362283,
SRR17762969,2022-01-26 11:47:51,SRX13925348,SRP356854,PRJNA800731,SRS11773881,SAMN25279712,GSM5837663,SRA1362283,
SRR17762970,2022-01-26 11:48:27,SRX13925349,SRP356854,PRJNA800731,SRS11773882,SAMN25279713,GSM5837664,SRA1362283,
SRR17762971,2022-01-26 11:47:36,SRX13925350,SRP356854,PRJNA800731,SRS11773883,SAMN25279714,GSM5837665,SRA1362283,
SRR17762972,2022-01-26 11:46:49,SRX13925351,SRP356854,PRJNA800731,SRS11773884,SAMN25279715,GSM5837666,SRA1362283,
SRR17762989,2022-01-26 11:46:13,SRX13925352,SRP356854,PRJNA800731,SRS11773885,SAMN25279783,GSM5837683,SRA1362283,
SRR17762990,2022-01-26 11:45:52,SRX13925353,SRP356854,PRJNA800731,SRS11773887,SAMN25279785,GSM5837684,SRA1362283,
SRR17762991,2022-01-26 11:45:44,SRX13925354,SRP356854,PRJNA800731,SRS11773888,SAMN25279772,GSM5837685,SRA1362283,
SRR17762992,2022-01-26 11:45:36,SRX13925355,SRP356854,PRJNA800731,SRS11773889,SAMN25279774,GSM5837686,SRA1362283,
SRR17762993,2022-01-26 11:47:12,SRX13925356,SRP356854,PRJNA800731,SRS11773886,SAMN25279776,GSM5837687,SRA1362283,
SRR17762994,2022-01-26 11:45:32,SRX13925357,SRP356854,PRJNA800731,SRS11773890,SAMN25279787,GSM5837688,SRA1362283,
SRR17762995,2022-01-26 11:45:52,SRX13925358,SRP356854,PRJNA800731,SRS11773891,SAMN25279789,GSM5837689,SRA1362283,
SRR17762996,2022-01-26 11:46:00,SRX13925359,SRP356854,PRJNA800731,SRS11773892,SAMN25279791,GSM5837690,SRA1362283,
SRR17763164,2022-01-26 11:48:04,SRX13925304,SRP356854,PRJNA800731,SRS11773836,SAMN25279504,GSM5837507,SRA1362283,
SRR17763165,2022-01-26 11:47:39,SRX13925305,SRP356854,PRJNA800731,SRS11773838,SAMN25279505,GSM5837508,SRA1362283,
SRR17763166,2022-01-26 11:48:53,SRX13925306,SRP356854,PRJNA800731,SRS11773839,SAMN25279506,GSM5837509,SRA1362283,
SRR17763167,2022-01-26 11:48:13,SRX13925307,SRP356854,PRJNA800731,SRS11773840,SAMN25279507,GSM5837510,SRA1362283,
SRR17763168,2022-01-26 11:48:41,SRX13925308,SRP356854,PRJNA800731,SRS11773843,SAMN25279511,GSM5837511,SRA1362283,
SRR17763169,2022-01-26 11:49:01,SRX13925309,SRP356854,PRJNA800731,SRS11773841,SAMN25279512,GSM5837512,SRA1362283,
SRR17763170,2022-01-26 11:47:48,SRX13925310,SRP356854,PRJNA800731,SRS11773842,SAMN25279513,GSM5837513,SRA1362283,
SRR17763171,2022-01-26 11:48:17,SRX13925311,SRP356854,PRJNA800731,SRS11773844,SAMN25279514,GSM5837514,SRA1362283,
SRR17763300,2022-01-26 11:50:39,SRX13925312,SRP356854,PRJNA800731,SRS11773845,SAMN25279552,GSM5837547,SRA1362283,
SRR17763301,2022-01-26 11:51:01,SRX13925313,SRP356854,PRJNA800731,SRS11773846,SAMN25279553,GSM5837548,SRA1362283,
SRR17763302,2022-01-26 11:51:39,SRX13925314,SRP356854,PRJNA800731,SRS11773847,SAMN25279554,GSM5837549,SRA1362283,
SRR17763303,2022-01-26 11:51:58,SRX13925315,SRP356854,PRJNA800731,SRS11773851,SAMN25279555,GSM5837550,SRA1362283,
SRR17763304,2022-01-26 11:50:57,SRX13925316,SRP356854,PRJNA800731,SRS11773849,SAMN25279556,GSM5837551,SRA1362283,
SRR17763305,2022-01-26 11:51:32,SRX13925317,SRP356854,PRJNA800731,SRS11773848,SAMN25279557,GSM5837552,SRA1362283,
SRR17763306,2022-01-26 11:52:38,SRX13925318,SRP356854,PRJNA800731,SRS11773850,SAMN25279558,GSM5837553,SRA1362283,
SRR17763307,2022-01-26 11:53:01,SRX13925319,SRP356854,PRJNA800731,SRS11773852,SAMN25279559,GSM5837554,SRA1362283,
SRR17763348,2022-01-26 11:50:56,SRX13925320,SRP356854,PRJNA800731,SRS11773853,SAMN25279644,GSM5837595,SRA1362283,
SRR17763349,2022-01-26 11:51:27,SRX13925321,SRP356854,PRJNA800731,SRS11773854,SAMN25279645,GSM5837596,SRA1362283,
SRR17763350,2022-01-26 11:51:47,SRX13925322,SRP356854,PRJNA800731,SRS11773855,SAMN25279646,GSM5837597,SRA1362283,
SRR17763351,2022-01-26 11:51:49,SRX13925323,SRP356854,PRJNA800731,SRS11773856,SAMN25279647,GSM5837598,SRA1362283,
SRR17763352,2022-01-26 11:52:57,SRX13925324,SRP356854,PRJNA800731,SRS11773858,SAMN25279648,GSM5837599,SRA1362283,
SRR17763353,2022-01-26 11:50:50,SRX13925325,SRP356854,PRJNA800731,SRS11773857,SAMN25279649,GSM5837600,SRA1362283,
SRR17763354,2022-01-26 11:50:13,SRX13925326,SRP356854,PRJNA800731,SRS11773859,SAMN25279650,GSM5837601,SRA1362283,
SRR17763355,2022-01-26 11:50:28,SRX13925327,SRP356854,PRJNA800731,SRS11773860,SAMN25279651,GSM5837602,SRA1362283,
SRR17763372,2022-01-26 11:51:29,SRX13925328,SRP356854,PRJNA800731,SRS11773861,SAMN25279668,GSM5837619,SRA1362283,
SRR17763373,2022-01-26 11:51:03,SRX13925329,SRP356854,PRJNA800731,SRS11773862,SAMN25279669,GSM5837620,SRA1362283,
SRR17763374,2022-01-26 11:51:31,SRX13925330,SRP356854,PRJNA800731,SRS11773863,SAMN25279670,GSM5837621,SRA1362283,
SRR17763375,2022-01-26 11:51:04,SRX13925331,SRP356854,PRJNA800731,SRS11773864,SAMN25279671,GSM5837622,SRA1362283,
SRR17763376,2022-01-26 11:52:06,SRX13925332,SRP356854,PRJNA800731,SRS11773865,SAMN25279672,GSM5837623,SRA1362283,
SRR17763377,2022-01-26 11:52:42,SRX13925333,SRP356854,PRJNA800731,SRS11773866,SAMN25279673,GSM5837624,SRA1362283,
SRR17763378,2022-01-26 11:51:24,SRX13925334,SRP356854,PRJNA800731,SRS11773867,SAMN25279674,GSM5837625,SRA1362283,
SRR17763379,2022-01-26 11:52:23,SRX13925335,SRP356854,PRJNA800731,SRS11773868,SAMN25279675,GSM5837626,SRA1362283,
SRR17763388,2022-01-26 11:52:30,SRX13925336,SRP356854,PRJNA800731,SRS11773869,SAMN25279684,GSM5837635,SRA1362283,
SRR17763389,2022-01-26 11:52:55,SRX13925337,SRP356854,PRJNA800731,SRS11773871,SAMN25279685,GSM5837636,SRA1362283,
SRR17763390,2022-01-26 11:53:15,SRX13925338,SRP356854,PRJNA800731,SRS11773870,SAMN25279686,GSM5837637,SRA1362283,
SRR17763391,2022-01-26 11:52:24,SRX13925339,SRP356854,PRJNA800731,SRS11773872,SAMN25279687,GSM5837638,SRA1362283,
SRR17762956,2022-01-26 11:48:09,SRX13925300,SRP356854,PRJNA800731,SRS11773833,SAMN25279699,GSM5837650,SRA1362283,
SRR17763005,2022-01-26 11:45:38,SRX13925301,SRP356854,PRJNA800731,SRS11773834,SAMN25279808,GSM5837699,SRA1362283,
SRR17763006,2022-01-26 11:45:30,SRX13925302,SRP356854,PRJNA800731,SRS11773837,SAMN25279810,GSM5837700,SRA1362283,
SRR17763007,2022-01-26 11:45:15,SRX13925303,SRP356854,PRJNA800731,SRS11773835,SAMN25279812,GSM5837701,SRA1362283,
SRR17763471,2022-01-26 11:54:53,SRX13925240,SRP356854,PRJNA800731,SRS11773773,SAMN25279826,GSM5837430,SRA1362283,
SRR17763472,2022-01-26 11:54:31,SRX13925241,SRP356854,PRJNA800731,SRS11773775,SAMN25279827,GSM5837431,SRA1362283,
SRR17763473,2022-01-26 11:54:09,SRX13925242,SRP356854,PRJNA800731,SRS11773774,SAMN25279828,GSM5837432,SRA1362283,
SRR17763474,2022-01-26 11:55:21,SRX13925243,SRP356854,PRJNA800731,SRS11773779,SAMN25279829,GSM5837433,SRA1362283,
SRR17763475,2022-01-26 11:54:39,SRX13925244,SRP356854,PRJNA800731,SRS11773776,SAMN25279830,GSM5837434,SRA1362283,
SRR17763108,2022-01-26 11:49:41,SRX13925245,SRP356854,PRJNA800731,SRS11773777,SAMN25279846,GSM5837451,SRA1362283,
SRR17763109,2022-01-26 11:49:36,SRX13925246,SRP356854,PRJNA800731,SRS11773778,SAMN25279847,GSM5837452,SRA1362283,
SRR17763110,2022-01-26 11:48:41,SRX13925247,SRP356854,PRJNA800731,SRS11773780,SAMN25279764,GSM5837453,SRA1362283,
SRR17763111,2022-01-26 11:49:09,SRX13925248,SRP356854,PRJNA800731,SRS11773782,SAMN25279766,GSM5837454,SRA1362283,
SRR17763112,2022-01-26 11:48:49,SRX13925249,SRP356854,PRJNA800731,SRS11773781,SAMN25279769,GSM5837455,SRA1362283,
SRR17763113,2022-01-26 11:49:10,SRX13925250,SRP356854,PRJNA800731,SRS11773783,SAMN25279771,GSM5837456,SRA1362283,
SRR17763114,2022-01-26 11:49:41,SRX13925251,SRP356854,PRJNA800731,SRS11773784,SAMN25279773,GSM5837457,SRA1362283,
SRR17763115,2022-01-26 11:49:59,SRX13925252,SRP356854,PRJNA800731,SRS11773785,SAMN25279775,GSM5837458,SRA1362283,
SRR17763132,2022-01-26 11:50:02,SRX13925253,SRP356854,PRJNA800731,SRS11773786,SAMN25279790,GSM5837475,SRA1362283,
SRR17763133,2022-01-26 11:51:17,SRX13925254,SRP356854,PRJNA800731,SRS11773787,SAMN25279811,GSM5837476,SRA1362283,
SRR17763134,2022-01-26 11:50:35,SRX13925255,SRP356854,PRJNA800731,SRS11773788,SAMN25279813,GSM5837477,SRA1362283,
SRR17763135,2022-01-26 11:50:05,SRX13925256,SRP356854,PRJNA800731,SRS11773789,SAMN25279814,GSM5837478,SRA1362283,
SRR17763136,2022-01-26 11:50:21,SRX13925257,SRP356854,PRJNA800731,SRS11773790,SAMN25279815,GSM5837479,SRA1362283,
SRR17763137,2022-01-26 11:49:42,SRX13925258,SRP356854,PRJNA800731,SRS11773792,SAMN25279816,GSM5837480,SRA1362283,
SRR17763138,2022-01-26 11:49:59,SRX13925259,SRP356854,PRJNA800731,SRS11773791,SAMN25279817,GSM5837481,SRA1362283,
SRR17763139,2022-01-26 11:50:31,SRX13925260,SRP356854,PRJNA800731,SRS11773793,SAMN25279818,GSM5837482,SRA1362283,
SRR17763180,2022-01-26 11:49:32,SRX13925261,SRP356854,PRJNA800731,SRS11773794,SAMN25279523,GSM5837523,SRA1362283,
SRR17763181,2022-01-26 11:49:58,SRX13925262,SRP356854,PRJNA800731,SRS11773795,SAMN25279524,GSM5837524,SRA1362283,
SRR17763182,2022-01-26 11:49:02,SRX13925263,SRP356854,PRJNA800731,SRS11773796,SAMN25279525,GSM5837525,SRA1362283,
SRR17763183,2022-01-26 11:50:34,SRX13925264,SRP356854,PRJNA800731,SRS11773797,SAMN25279526,GSM5837526,SRA1362283,
SRR17763184,2022-01-26 11:48:51,SRX13925265,SRP356854,PRJNA800731,SRS11773798,SAMN25279527,GSM5837527,SRA1362283,
SRR17763185,2022-01-26 11:50:38,SRX13925266,SRP356854,PRJNA800731,SRS11773799,SAMN25279530,GSM5837528,SRA1362283,
SRR17763186,2022-01-26 11:49:37,SRX13925267,SRP356854,PRJNA800731,SRS11773800,SAMN25279531,GSM5837529,SRA1362283,
SRR17763187,2022-01-26 11:48:56,SRX13925268,SRP356854,PRJNA800731,SRS11773801,SAMN25279532,GSM5837530,SRA1362283,
SRR17763308,2022-01-26 11:52:31,SRX13925269,SRP356854,PRJNA800731,SRS11773802,SAMN25279560,GSM5837555,SRA1362283,
SRR17763309,2022-01-26 11:51:01,SRX13925270,SRP356854,PRJNA800731,SRS11773804,SAMN25279561,GSM5837556,SRA1362283,
SRR17763310,2022-01-26 11:51:09,SRX13925271,SRP356854,PRJNA800731,SRS11773803,SAMN25279562,GSM5837557,SRA1362283,
SRR17763311,2022-01-26 11:52:49,SRX13925272,SRP356854,PRJNA800731,SRS11773806,SAMN25279563,GSM5837558,SRA1362283,
SRR17763312,2022-01-26 11:51:31,SRX13925273,SRP356854,PRJNA800731,SRS11773805,SAMN25279564,GSM5837559,SRA1362283,
SRR17763313,2022-01-26 11:51:32,SRX13925274,SRP356854,PRJNA800731,SRS11773807,SAMN25279565,GSM5837560,SRA1362283,
SRR17763314,2022-01-26 11:51:25,SRX13925275,SRP356854,PRJNA800731,SRS11773808,SAMN25279566,GSM5837561,SRA1362283,
SRR17763315,2022-01-26 11:50:50,SRX13925276,SRP356854,PRJNA800731,SRS11773810,SAMN25279567,GSM5837562,SRA1362283,
SRR17763332,2022-01-26 11:50:59,SRX13925277,SRP356854,PRJNA800731,SRS11773809,SAMN25279628,GSM5837579,SRA1362283,
SRR17763333,2022-01-26 11:50:32,SRX13925278,SRP356854,PRJNA800731,SRS11773811,SAMN25279629,GSM5837580,SRA1362283,
SRR17763334,2022-01-26 11:50:40,SRX13925279,SRP356854,PRJNA800731,SRS11773812,SAMN25279630,GSM5837581,SRA1362283,
SRR17763335,2022-01-26 11:50:02,SRX13925280,SRP356854,PRJNA800731,SRS11773814,SAMN25279631,GSM5837582,SRA1362283,
SRR17763336,2022-01-26 11:52:33,SRX13925281,SRP356854,PRJNA800731,SRS11773813,SAMN25279632,GSM5837583,SRA1362283,
SRR17763337,2022-01-26 11:52:06,SRX13925282,SRP356854,PRJNA800731,SRS11773815,SAMN25279633,GSM5837584,SRA1362283,
SRR17763338,2022-01-26 11:52:18,SRX13925283,SRP356854,PRJNA800731,SRS11773816,SAMN25279634,GSM5837585,SRA1362283,
SRR17763339,2022-01-26 11:51:51,SRX13925284,SRP356854,PRJNA800731,SRS11773817,SAMN25279635,GSM5837586,SRA1362283,
SRR17763364,2022-01-26 11:51:07,SRX13925285,SRP356854,PRJNA800731,SRS11773818,SAMN25279660,GSM5837611,SRA1362283,
SRR17763365,2022-01-26 11:50:37,SRX13925286,SRP356854,PRJNA800731,SRS11773820,SAMN25279661,GSM5837612,SRA1362283,
SRR17763366,2022-01-26 11:51:38,SRX13925287,SRP356854,PRJNA800731,SRS11773819,SAMN25279662,GSM5837613,SRA1362283,
SRR17763367,2022-01-26 11:51:00,SRX13925288,SRP356854,PRJNA800731,SRS11773821,SAMN25279663,GSM5837614,SRA1362283,
SRR17763368,2022-01-26 11:51:40,SRX13925289,SRP356854,PRJNA800731,SRS11773824,SAMN25279664,GSM5837615,SRA1362283,
SRR17763369,2022-01-26 11:51:35,SRX13925290,SRP356854,PRJNA800731,SRS11773822,SAMN25279665,GSM5837616,SRA1362283,
SRR17763370,2022-01-26 11:51:01,SRX13925291,SRP356854,PRJNA800731,SRS11773823,SAMN25279666,GSM5837617,SRA1362283,
SRR17763371,2022-01-26 11:50:53,SRX13925292,SRP356854,PRJNA800731,SRS11773825,SAMN25279667,GSM5837618,SRA1362283,
SRR17762949,2022-01-26 11:45:54,SRX13925293,SRP356854,PRJNA800731,SRS11773826,SAMN25279692,GSM5837643,SRA1362283,
SRR17762950,2022-01-26 11:46:36,SRX13925294,SRP356854,PRJNA800731,SRS11773827,SAMN25279693,GSM5837644,SRA1362283,
SRR17762951,2022-01-26 11:46:07,SRX13925295,SRP356854,PRJNA800731,SRS11773831,SAMN25279694,GSM5837645,SRA1362283,
SRR17762952,2022-01-26 11:45:54,SRX13925296,SRP356854,PRJNA800731,SRS11773828,SAMN25279695,GSM5837646,SRA1362283,
SRR17762953,2022-01-26 11:46:59,SRX13925297,SRP356854,PRJNA800731,SRS11773829,SAMN25279696,GSM5837647,SRA1362283,
SRR17762954,2022-01-26 11:47:31,SRX13925298,SRP356854,PRJNA800731,SRS11773830,SAMN25279697,GSM5837648,SRA1362283,
SRR17762955,2022-01-26 11:47:55,SRX13925299,SRP356854,PRJNA800731,SRS11773832,SAMN25279698,GSM5837649,SRA1362283,
SRR17763203,2022-01-26 11:51:18,SRX13925200,SRP356854,PRJNA800731,SRS11773733,SAMN25279213,GSM5837174,SRA1362283,
SRR17763204,2022-01-26 11:51:21,SRX13925201,SRP356854,PRJNA800731,SRS11773735,SAMN25279214,GSM5837175,SRA1362283,
SRR17763205,2022-01-26 11:52:52,SRX13925202,SRP356854,PRJNA800731,SRS11773734,SAMN25279215,GSM5837176,SRA1362283,
SRR17763206,2022-01-26 11:51:51,SRX13925203,SRP356854,PRJNA800731,SRS11773736,SAMN25279216,GSM5837177,SRA1362283,
SRR17763207,2022-01-26 11:51:11,SRX13925204,SRP356854,PRJNA800731,SRS11773737,SAMN25279217,GSM5837178,SRA1362283,
SRR17763224,2022-01-26 11:53:11,SRX13925205,SRP356854,PRJNA800731,SRS11773738,SAMN25279234,GSM5837195,SRA1362283,
SRR17763225,2022-01-26 11:51:23,SRX13925206,SRP356854,PRJNA800731,SRS11773740,SAMN25279235,GSM5837196,SRA1362283,
SRR17763226,2022-01-26 11:52:11,SRX13925207,SRP356854,PRJNA800731,SRS11773739,SAMN25279236,GSM5837197,SRA1362283,
SRR17763227,2022-01-26 11:50:59,SRX13925208,SRP356854,PRJNA800731,SRS11773741,SAMN25279237,GSM5837198,SRA1362283,
SRR17763228,2022-01-26 11:53:16,SRX13925209,SRP356854,PRJNA800731,SRS11773743,SAMN25279238,GSM5837199,SRA1362283,
SRR17763229,2022-01-26 11:49:04,SRX13925210,SRP356854,PRJNA800731,SRS11773742,SAMN25279239,GSM5837200,SRA1362283,
SRR17763230,2022-01-26 11:52:19,SRX13925211,SRP356854,PRJNA800731,SRS11773745,SAMN25279240,GSM5837201,SRA1362283,
SRR17763231,2022-01-26 11:52:27,SRX13925212,SRP356854,PRJNA800731,SRS11773744,SAMN25279241,GSM5837202,SRA1362283,
SRR17763257,2022-01-26 11:52:16,SRX13925213,SRP356854,PRJNA800731,SRS11773746,SAMN25279297,GSM5837219,SRA1362283,
SRR17763258,2022-01-26 11:47:40,SRX13925214,SRP356854,PRJNA800731,SRS11773747,SAMN25279298,GSM5837220,SRA1362283,
SRR17763259,2022-01-26 11:51:24,SRX13925215,SRP356854,PRJNA800731,SRS11773748,SAMN25279299,GSM5837221,SRA1362283,
SRR17763260,2022-01-26 11:52:02,SRX13925216,SRP356854,PRJNA800731,SRS11773749,SAMN25279300,GSM5837222,SRA1362283,
SRR17763261,2022-01-26 11:51:18,SRX13925217,SRP356854,PRJNA800731,SRS11773751,SAMN25279301,GSM5837223,SRA1362283,
SRR17763262,2022-01-26 11:51:29,SRX13925218,SRP356854,PRJNA800731,SRS11773750,SAMN25279304,GSM5837224,SRA1362283,
SRR17763263,2022-01-26 11:51:48,SRX13925219,SRP356854,PRJNA800731,SRS11773752,SAMN25279305,GSM5837225,SRA1362283,
SRR17763264,2022-01-26 11:49:54,SRX13925220,SRP356854,PRJNA800731,SRS11773753,SAMN25279302,GSM5837226,SRA1362283,
SRR17763393,2022-01-26 11:54:39,SRX13925221,SRP356854,PRJNA800731,SRS11773754,SAMN25279429,GSM5837355,SRA1362283,
SRR17763394,2022-01-26 11:54:09,SRX13925222,SRP356854,PRJNA800731,SRS11773755,SAMN25279430,GSM5837356,SRA1362283,
SRR17763395,2022-01-26 11:54:23,SRX13925223,SRP356854,PRJNA800731,SRS11773756,SAMN25279431,GSM5837357,SRA1362283,
SRR17763396,2022-01-26 11:53:16,SRX13925224,SRP356854,PRJNA800731,SRS11773757,SAMN25279436,GSM5837358,SRA1362283,
SRR17763397,2022-01-26 11:53:51,SRX13925225,SRP356854,PRJNA800731,SRS11773758,SAMN25279437,GSM5837359,SRA1362283,
SRR17763398,2022-01-26 11:53:41,SRX13925226,SRP356854,PRJNA800731,SRS11773759,SAMN25279438,GSM5837360,SRA1362283,
SRR17763399,2022-01-26 11:55:05,SRX13925227,SRP356854,PRJNA800731,SRS11773760,SAMN25279439,GSM5837361,SRA1362283,
SRR17763400,2022-01-26 11:52:49,SRX13925228,SRP356854,PRJNA800731,SRS11773761,SAMN25279440,GSM5837362,SRA1362283,
SRR17763401,2022-01-26 11:57:42,SRX13925228,SRP356854,PRJNA800731,SRS11773761,SAMN25279440,GSM5837362,SRA1362283,
SRR17763420,2022-01-26 11:53:41,SRX13925229,SRP356854,PRJNA800731,SRS11773762,SAMN25279469,GSM5837379,SRA1362283,
SRR17763421,2022-01-26 11:54:10,SRX13925230,SRP356854,PRJNA800731,SRS11773763,SAMN25279470,GSM5837380,SRA1362283,
SRR17763422,2022-01-26 11:53:53,SRX13925231,SRP356854,PRJNA800731,SRS11773764,SAMN25279471,GSM5837381,SRA1362283,
SRR17763423,2022-01-26 11:53:49,SRX13925232,SRP356854,PRJNA800731,SRS11773766,SAMN25279472,GSM5837382,SRA1362283,
SRR17763424,2022-01-26 11:58:23,SRX13925233,SRP356854,PRJNA800731,SRS11773765,SAMN25279473,GSM5837383,SRA1362283,
SRR17763425,2022-01-26 11:55:12,SRX13925234,SRP356854,PRJNA800731,SRS11773767,SAMN25279474,GSM5837384,SRA1362283,
SRR17763426,2022-01-26 11:54:14,SRX13925235,SRP356854,PRJNA800731,SRS11773768,SAMN25279475,GSM5837385,SRA1362283,
SRR17763427,2022-01-26 11:55:02,SRX13925236,SRP356854,PRJNA800731,SRS11773769,SAMN25279476,GSM5837386,SRA1362283,
SRR17763468,2022-01-26 11:53:35,SRX13925237,SRP356854,PRJNA800731,SRS11773770,SAMN25279823,GSM5837427,SRA1362283,
SRR17763469,2022-01-26 11:56:24,SRX13925238,SRP356854,PRJNA800731,SRS11773771,SAMN25279824,GSM5837428,SRA1362283,
SRR17763470,2022-01-26 11:55:06,SRX13925239,SRP356854,PRJNA800731,SRS11773772,SAMN25279825,GSM5837429,SRA1362283,
